,,,,,, • 비용: 100/100 → 100/75,,,,,, • 중력 추진기 개발 비용: 100/100 → 50/50,,,,,,   ◦ 보호막: 25 → 21.6,,,,,,
,,,,,, • 이동 속도: 4.3 → 4.29 (오류값 수정),,,,,, • 중력 추진기 개발 이동 속도 증가량: 33% → 25%,,,,,, • 애시드 스포어 지속 시간: 21.4 → 15,,,,,,
,,,,,,사이언스 베슬,,,,,,커세어,,,,,,퀸,,,,,,
,,,,,,• 생산 시간: 36 → 43,1.5.1,,,,, • 방사 피해 범위,,,,,, • 부르들링 소환 시전 사거리: 9 → 10,,,,,,
,,,,,, • 이동 속도: 3.94 → 3.85,,,,,,   ◦ 100%: 0.1562 → 0.17,,,,,, • 인스네어 지속 시간: 26.8 → 21.4,,,,,,
,,,,,, • 디펜시브 매트릭스 지속 시간: 60 → 42,,,,,,   ◦ 50%: 1.5625 → 1.65,,,,,,디파일러,,,,,,
,,,,,, • 이래디에이트 연구 비용: 150/150 → 200/200,,,1.5.2,,,   ◦ 25%: 3.125 → 3.25,,,,,, • 다크 스웜 지속 시간: 40.2 → 32.1,,,,,,
,,,,,, • 이래디에이트 피해 주기: 0.36 → 0.32 → 0.36,,,1.5.2,,, • 분리 반경: 0.75 → 0.5,,,,,, • 플레이그 효과 반경: 2 → 2.2,,,,,,
,,,,,, • 이래디에이트 지속 시간: 30 → 27.1 → 30,,,1.5.2,,,아비터,,,,,,울트라리스크,,,,,,
,,,,,, • 이래디에이트 효과 반경: 2.5 → 1.875,,,,,, • 스테이시스 필드 에너지 소모량: 75 → 100,,,,,, • 이동 속도(기본/발업): 4.03 / 6.04 → 4.2 / 6.3 (오류값 수정),,,,,,
,,,,,, • 이래디에이트 짧은 후딜 추가,,1.5.2,,,, • 스테이시스 필드 지속 시간: 46.8 → 32.9,,,,,,,,,,,,
,,,,,,레이스,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 32 → 30,,,,,,,,,,,,,,,,,,
,,,,,,발키리,,,,,,,,,,,,,,,,,,
,,,,,, • 이동 속도: 5.2 → 5.16 (오류값 수정),,,,,,,,,,,,,,,,,,
,,,,,,배틀크루저,,,,,,,,,,,,,,,,,,
,,,,,, • 이동 속도: 2.62 → 2.8,,,,,,,,,,,,,,,,,,
1.4 (24.05.31),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,시즈 탱크,,,,,,,,,,,,디파일러,,,,,,
,,,,,, • 100% 방사 피해 범위: 0.3125 → 0.375,,,,,,,,,,,, • 컨슘 시전 사거리: 0.1 → 0.5,,,,,,
1.3 (24.05.23),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,벌쳐,,,,,,리버,,,,,,울트라리스크,,,,,,
,,,,,, • 공격 주기: 1.21 → 1.34,,,,,, • 스캐럽 이동 속도: 12.6 → 11.2,,,,,, • 유닛 반경: 0.75 → 0.8125,,,,,,
1.0 (24.05.12),,,,,,,,,,,,,,,,,,,,,,,,
 • 폭발형 무기 경장갑 피해 계수: 50% → 62.5%,,,,,,서플라이 디포,,,,,,넥서스,,,,,,라바,,,,,,
 • 진동형 무기 중장갑 피해 계수: 25% → 37.5%,,,,,, • 체력: 400 → 500 (오류값 수정),,,,,, • 보호막/체력: 750/750 → 1000/1000,,,,,, • 생성 시간: 9.3 → 10,,,,,,
[[PATCH_DIVIDER]],,,,,,벌쳐,,,,,,실드 배터리,,,,,,저글링,,,,,,
,,,,,, • 공격 주기: 1.34 → 1.21,,,,,, • 보호막 재충전: 자동 시전 → 수동 시전,,,,,, • 공격 주기: 0.36 → 0.43,,,,,,
,,,,,, • 스파이더 마인 발동 사거리: 2 → 3,,,,,, • 보호막 재충전 에너지 소모량 / 보호막 회복량: 초당 56 / 112,,,,,, • 아드레날린 분비선 공격 속도 증가량: 33% → 45%,,,,,,
,,,,,, • 이온 추진기 연구 시간: 71 → 54,,,,,,로보틱스 서포트 베이,,,,,,히드라리스크,,,,,,
,,,,,,시즈 탱크,,,,,,• 소환 시간: 36 → 21,,,,,, • 공격 주기: 0.67 → 0.74,,,,,,
,,,,,,• 생산 시간: 32 → 29,,,,,,옵저버토리,,,,,, • 공격 사거리: 5 → 4,,,,,,
,,,,,, • 시즈 모드 공격 사거리: 13 → 14,,,,,, • 비용: 100/50 → 50/50,,,,,, • 가시 홈 진화 시간: 71 → 121,,,,,,
,,,,,,레이스,,,,,, • 보호막/체력: 250/250 → 200/200,,,,,, • 가시 홈 진화 비용: 100/100 → 150/150,,,,,,
,,,,,, • 지상 공격력: 8 → 10,,,,,,질럿,,,,,,뮤탈리스크,,,,,,
,,,,,,사이언스 베슬,,,,,, • 다리 강화 효과 추가: 공격 주기 10% 증가,,,,,,• 공격력: 9 → 10,,,,,,
,,,,,, • 디펜시브 매트릭스 보호막: 250 → 300,,,,,, • 다리 강화 개발 시간: 64 → 71,,,,,, • 공격 사거리: 3 → 4,,,,,,
,,,,,, • 이래디에이트 피해량,,,,,,드라군,,,,,,퀸,,,,,,
,,,,,,   ◦ 주기당 피해량: 7 → 3.332,,,,,, • 공격 사거리: 5 → 6,,,,,, • 부르들링 소환 에너지 소모량: 125 → 150,,,,,,
,,,,,,   ◦ 최대 피해량: 248 → 290,,,,,, • 특이점 장전 개발 보너스 사거리: +2 → +1,,,,,,울트라리스크,,,,,,
,,,,,, • 이래디에이트 피해 주기: 0.71 → 0.36,,,,,, • 특이점 장전 개발 비용: 100/150 → 100/100,,,,,, • 유닛 반경: 0.875 → 0.75,,,,,,
,,,,,, • 이래디에이트 지속 시간: 24.6 → 30,,,,,, • 특이점 장전 개발 시간: 79 → 71,,,,,, • 공격력: 20 → 25,,,,,,
,,,,,,,,,,,,하이 템플러,,,,,, • 공격 주기: 0.67 → 0.6,,,,,,
,,,,,,,,,,,,• 소환 시간: 32 → 30,,,,,,,,,,,,
,,,,,,,,,,,,• 사이오닉 스톰 재사용 대기시간: 3 → 2,,,,,,,,,,,,
,,,,,,,,,,,, • 사이오닉 스톰 개발 비용: 200/200 → 175/175,,,,,,,,,,,,
,,,,,,,,,,,, • 사이오닉 스톰 개발 시간: 79 → 71,,,,,,,,,,,,
,,,,,,,,,,,,아콘,,,,,,,,,,,,
,,,,,,,,,,,, • 보호막: 350 → 375,,,,,,,,,,,,
,,,,,,,,,,,,다크 템플러,,,,,,,,,,,,
,,,,,,,,,,,,• 소환 시간: 32 → 30,,,,,,,,,,,,
,,,,,,,,,,,,다크 아콘,,,,,,,,,,,,
,,,,,,,,,,,, • 마인드 컨틀롤 개발 시간: 80 → 71,,,,,,,,,,,,
,,,,,,,,,,,,셔틀,,,,,,,,,,,,
,,,,,,,,,,,, • 가속력: 1.0625 → 1.25,,,,,,,,,,,,
,,,,,,,,,,,, • 중력 구동기 개발 보너스 가속력: 0.75,,,,,,,,,,,,
,,,,,,,,,,,, • 중력 구동기 개발 비용: 200/200 → 150/150,,,,,,,,,,,,
,,,,,,,,,,,, • 중력 구동기 개발 시간: 57 → 71,,,,,,,,,,,,
,,,,,,,,,,,,리버,,,,,,,,,,,,
,,,,,,,,,,,, • 리버 수용력 증가 개발 시간: 79 → 93,,,,,,,,,,,,
,,,,,,,,,,,,옵저버,,,,,,,,,,,,
,,,,,,,,,,,, • 시야: 10 → 11,,,,,,,,,,,,
,,,,,,,,,,,, • 이동 속도: 2.63 → 2.82,,,,,,,,,,,,
,,,,,,,,,,,, • 보호막: 20 → 30,,,,,,,,,,,,
,,,,,,,,,,,,스카웃,,,,,,,,,,,,
,,,,,,,,,,,, • 방어력: 0 → 1,,,,,,,,,,,,
,,,,,,,,,,,, • 지상 공격력: 8 → 9,,,,,,,,,,,,
,,,,,,,,,,,, • 지상 공격 주기: 1.34 → 1.21,,,,,,,,,,,,
,,,,,,,,,,,, • 공중 공격 사거리: 5 → 6,,,,,,,,,,,,
,,,,,,,,,,,,캐리어,,,,,,,,,,,,
,,,,,,,,,,,, • 보호막: 150 → 175,,,,,,,,,,,,
,,,,,,,,,,,, • 인터셉터 출격 지연 시간: 0.45 → 0.41,,,,,,,,,,,,
,,,,,,,,,,,,아비터,,,,,,,,,,,,
,,,,,,,,,,,, • 빌드 타임: 82 → 75,,,,,,,,,,,,
,,,,,,,,,,,, • 리콜 반경 20% 증가,,,,,,,,,,,,
 • 여러 무기 및 장갑의 업그레이드 비용을 스타2와 같도록 표준화,,,,,,,,,,,,,,,,,,,,,,,,
0.26 (24.04.29),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,팩토리,,,,,,포톤 캐논,,,,,,스포어 콜로니,,,,,,
,,,,,, • 비용: 200/100 → 150/100,,,,,, • 보호막/체력: 100/100 → 150/150,,,,,, • 공격력: 15 → 25,,,,,,
,,,,,,미사일 터렛,,,,,, • 공격 주기: 0.98 → 0.89,,,,,, • 공격 사거리: 7 → 8,,,,,,
,,,,,, • 공격력,,,,,,사이버네틱스 코어,,,,,,라바,,,,,,
,,,,,,   ◦ 기본: 15 → 18.75,,,,,, • 비용: 200 → 150,,,,,, • 생성 시간: 8.6 → 9.3,,,,,,
,,,,,,   ◦ 경장갑: 10 → 12.5,,,,,,로보틱스 퍼실리티,,,,,,럴커,,,,,,
,,,,,,   ◦ 중장갑: 20 → 25,,,,,, • 비용: 200/100 → 150/100,,,,,, • 공격력: 20 → 20 (경장갑 +5),,,,,,
,,,,,,   ◦ 보호막: 20 → 25,,,,,,옵저버토리,,,,,, • 공격 사거리: 7 → 8,,,,,,
,,,,,,마린,,,,,, • 비용: 50/100 → 100/50,,,,,, • 버로우 소요 시간: 1.8 → 1.4,,,,,,
,,,,,, • U-238 탄환 연구 시간: 43 → 67,,,,,,• 소환 시간: 14 → 20,,,,,,디파일러,,,,,,
,,,,,,메딕,,,,,,질럿,,,,,, • 다크스웜 에너지 소모량: 75 → 100,,,,,,
,,,,,, • 리스토레이션 연구 비용: 100/100 → 50/50,,,,,, • 다리 강화 개발 보너스 이동 속도: 50% → 60%,,,,,,,,,,,,
,,,,,, • 리스토레이션 연구 시간: 64 → 54,,,,,,하이 템플러,,,,,,,,,,,,
,,,,,,고스트,,,,,,• 소환 시간: 39 → 32,,,,,,,,,,,,
,,,,,, • 락다운 시전 사거리: 9 → 10,,,,,,다크 템플러,,,,,,,,,,,,
,,,,,,골리앗,,,,,,• 소환 시간: 36 → 32,,,,,,,,,,,,
,,,,,, • 체력: 125 → 150,,,,,,셔틀,,,,,,,,,,,,
,,,,,,,,,,,, • 보호막/체력: 60/80 → 70/100,,,,,,,,,,,,
,,,,,,,,,,,,캐리어,,,,,,,,,,,,
,,,,,,,,,,,, • 인터셉터 출격 지연 시간: 0.26 → 0.45,,,,,,,,,,,,
,,,,,,,,,,,, • 인터셉터 공격 주기: 1.11 → 1.34,,,,,,,,,,,,
,,,,,,,,,,,,아비터,,,,,,,,,,,,
,,,,,,,,,,,, • 비용: 100/350 → 100/300,,,,,,,,,,,,
,,,,,,,,,,,, • 리콜 에너지 소모량: 150 → 125,,,,,,,,,,,,
0.25 (24.04.18),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,마린,,,,,,옵저버토리,,,,,,점막,,,,,,
,,,,,, • 체력: 40 → 45,,,,,,• 소환 시간: 18 → 14,,,,,,• 이동 속도 보너스 20% 증가,,,,,,
,,,,,, • U-238 탄환 연구 비용: 50/50 → 50/100,,,,,,질럿,,,,,,라바,,,,,,
,,,,,,파이어뱃,,,,,,• 보호막/체력: 60/100 → 70/100,,,,,, • 생성 시간: 10.7 → 8.6,,,,,,
,,,,,, • 체력: 50 → 55,,,,,,드라군,,,,,,오버로드,,,,,,
,,,,,,고스트,,,,,, • 특이점 장전 개발 비용: 150/150 → 100/150,,,,,, • 이동 속도: 0.66 → 0.9,,,,,,
,,,,,, • 체력: 45 → 55,,,,,, • 특이점 장전 개발 보너스 사거리: +1 → +2,,,,,,가디언,,,,,,
,,,,,, • 락다운 에너지 소모량: 100 → 75,,,,,,하이 템플러,,,,,, • 공격 사거리: 8 → 10,,,,,,
,,,,,,골리앗,,,,,, • 할루시네이션 에너지 소모량: 100 → 75,,,,,,퀸,,,,,,
,,,,,, • 공중 공격 사거리: 5 → 6,,,,,,다크 템플러,,,,,, • 브루들링 소환 에너지 소모량: 150 → 125,,,,,,
,,,,,, • 카론 부스터 연구 보너스 사거리: +3 → +4,,,,,, • 공격력: 40 → 45,,,,,,디파일러,,,,,,
,,,,,,시즈 탱크,,,,,,옵저버,,,,,, • 다크스웜 에너지 소모량: 100 → 75,,,,,,
,,,,,, • 시즈 모드 공격 사거리: 12 → 13,,,,,,• 생산 시간: 18 → 14,,,,,,,,,,,,
,,,,,, • 시즈 모드 연구 비용: 150/150 → 100/150,,,,,,커세어,,,,,,,,,,,,
,,,,,, • 시즈 모드 연구 시간: 54 → 43,,,,,, • 디스럽션 웹 에너지 소모량: 125 → 100,,,,,,,,,,,,
,,,,,,발키리,,,,,,캐리어,,,,,,,,,,,,
,,,,,, • 공격 사거리: 5 → 6,,,,,, • 인터셉터 출격 지연 시간: 0.41 → 0.26,,,,,,,,,,,,
,,,,,,배틀크루저,,,,,,,,,,,,,,,,,,
,,,,,, • 체력: 500 → 550,,,,,,,,,,,,,,,,,,
,,,,,, • 이동 속도: 1.97 → 2.62,,,,,,,,,,,,,,,,,,
,,,,,, • 야마토 건 에너지 소모량: 150 → 125,,,,,,,,,,,,,,,,,,
0.24 (24.04.11),,,,,,,,,,,,,,,,,,,,,,,,
 • 임의로 변경한 스탯들 스1 원본값으로 원복,,,,,,미사일 터렛,,,,,,보호막 재생,,,,,,점막 이동 속도 보너스,,,,,,
"• 진동형 공격이 경장갑 100%, 기본 50%, 중장갑 25% 피해를 줌",,,,,, • 공격 주기: 0.67 → 0.61,,,,,, • 재충전 대기 시간: 7 → 0,,,,,, • 증가 안함,,,,,,
"• 폭발형 공격이 경장갑 50%, 기본 75%, 중장갑 100% 피해를 줌",,,,,,스팀팩,,,,,, • 회복량: 초당 2.8 → 초당 0.6125,,,,,,라바,,,,,,
,,,,,, • 연구 시간: 100 → 54,,,,,,포톤 캐논,,,,,, • 생성 시간: 7.1 → 10.7,,,,,,
,,,,,,마린,,,,,, • 보호막/체력: 150/150 → 100/100,,,,,,뮤탈리스크,,,,,,
,,,,,, • 시야: 8 → 9,,,,,,다크 템플러,,,,,, • 공격 주기: ? → 1.21,,,,,,
,,,,,,파이어뱃,,,,,, • 공격 주기: 1.34 → 1.21,,,,,,스커지,,,,,,
,,,,,, • 비용: 75/25 → 50/25,,,,,,다크 아콘,,,,,, • 비용: ? → 25/75,,,,,,
,,,,,, • 체력: 80 → 50,,,,,, • 마인트 컨트롤 개발 시간: 128 → 71,,,,,,퀸,,,,,,
,,,,,,메딕,,,,,,셔틀,,,,,, • 브루들링 소환 진화 시간: 43 → 54,,,,,,
,,,,,, • 옵티컬 플레어 지속 시간: ? → 무기한,,,,,,• 생산 시간: 61 → 47,,,,,, • 패러사이트 지속 시간: ? → 무기한,,,,,,
,,,,,,고스트,,,,,, • 보호막: 100 → 60,,,,,,,,,,,,
,,,,,, • 비용: 100/100 → 25/75,,,,,, • 중력 구동기 개발 비용: 100/100 → 200/200,,,,,,,,,,,,
,,,,,, • 체력: 75 → 45,,,,,,리버,,,,,,,,,,,,
,,,,,, • 락다운 연구 시간: 7 → 50,,,,,,• 생산 시간: 61 → 47,,,,,,,,,,,,
,,,,,, • 락다운 지속 시간: 14.3 → 46.8,,,,,, • 초기 스캐럽 수: 2 → 0,,,,,,,,,,,,
,,,,,,벌쳐,,,,,,옵저버,,,,,,,,,,,,
,,,,,, • 스파이더 마인 연구 시간: 71 → 54,,,,,, • 탐지기 배열 개발 비용: 100/110 → 100/100,,,,,,,,,,,,
,,,,,,시즈 탱크,,,,,,캐리어,,,,,,,,,,,,
,,,,,, • 체력: 175 → 150,,,,,, • 초기 인터셉터 수: 2 → 0,,,,,,,,,,,,
,,,,,, • 시즈 모드 연구 필요,,,,,, • 인터셉터 수용량 증가 개발 시간: 57 → 46,,,,,,,,,,,,
,,,,,,배틀크루저,,,,,,아비터,,,,,,,,,,,,
,,,,,, • 야마토 건 에너지 소모량: 100 → 150,,,,,, • 비용: 100/300 → 100/350,,,,,,,,,,,,
,,,,,, • 야마토 건 연구 비용: 150/150 → 100/100,,,,,, • 스테이시스 필드 개발 시간: 121 → 71,,,,,,,,,,,,
,,,,,, • 야마토 건 연구 시간: 100 → 80,,,,,, • 스테이시스 필드 지속 시간: 28.6 → 46.8,,,,,,,,,,,,
